2,7,false
7,7,true
1,7,true
2,8,false
7,8,false
3,9,false
4,9,true
7,10,false
2,10,true
3,11,false
3,11,true
7,12,false
2,13,false
5,13,false
2,13,true
7,18,false
3,14,false
3,15,false
4,18,false
7,18,false
6,18,true
7,17,false
2,17,true
5,20,false
2,20,true
3,21,false
7,22,false
2,22,true
5,25,false
5,26,false
5,26,true
5,27,false
7,28,false
7,29,false
5,31,false
5,32,false
